Date,Max Temp,Min Temp,Mean Temp
18/06/1973,25.69199676,12.4160907,19.05404373
19/06/1973,21.09563109,13.3379767,17.2168039
20/06/1973,15.37992335,12.5933698,13.98664658
21/06/1973,19.87156665,12.3125983,16.09208248
22/06/1973,22.67810242,10.9715099,16.82480616
23/06/1973,24.49416356,10.4624251,17.47829433
24/06/1973,24.88627365,10.7171226,17.80169813
25/06/1973,24.8508322,12.573083,18.7119576
26/06/1973,25.40041379,14.1720468,19.7862303
27/06/1973,19.67122917,14.179469,16.92534909
28/06/1973,19.06921902,14.8679672,16.96859311
29/06/1973,21.88504076,10.9806787,16.43285973
30/06/1973,23.73245381,11.7130575,17.72275566
01/07/1973,27.30760337,13.6530222,20.48031279
02/07/1973,23.79867483,15.6473676,19.72302122
03/07/1973,24.43633124,11.8910006,18.16366592
04/07/1973,25.46049452,11.5745913,18.51754291
05/07/1973,26.31970342,13.445845,19.88277421
06/07/1973,22.64580459,15.6848513,19.16532795
07/07/1973,20.15464946,12.9289296,16.54178953
08/07/1973,20.28561304,9.91563156,15.1006223
09/07/1973,21.9977984,8.54890072,15.27334956
10/07/1973,23.39014616,12.2997595,17.84495283
11/07/1973,22.49798622,14.889037,18.69351161
12/07/1973,20.46936087,14.8038868,17.63662384
13/07/1973,22.10598237,14.6904813,18.39823184
14/07/1973,21.81774485,12.3572499,17.08749738
15/07/1973,19.53637282,15.5999445,17.56815866
16/07/1973,19.84073323,11.6961966,15.76846492
17/07/1973,19.26427728,11.9132995,15.58878839
18/07/1973,20.33474928,12.1508172,16.24278324
19/07/1973,20.6821724,13.7867398,17.2344561
20/07/1973,19.35913333,12.677357,16.01824517
21/07/1973,20.10984768,12.2517865,16.18081709
22/07/1973,18.42555505,12.1972375,15.31139628
23/07/1973,16.91990857,9.72499433,13.32245145
24/07/1973,18.59143486,7.25470577,12.92307032
25/07/1973,21.08124063,11.7721159,16.42667827
26/07/1973,20.52686801,11.6188423,16.07285516
27/07/1973,19.92734643,9.78817224,14.85775934
28/07/1973,16.33040688,11.2577768,13.79409184
29/07/1973,22.59080632,12.1559345,17.37337041
30/07/1973,22.48889818,13.0706056,17.77975189
31/07/1973,23.51210164,10.8934779,17.20278977
01/08/1973,26.52956621,11.1391385,18.83435236
02/08/1973,26.19546909,13.4600131,19.8277411
03/08/1973,22.3806065,16.4227557,19.4016811
04/08/1973,19.92002362,13.9431717,16.93159766
05/08/1973,18.14055336,13.5650258,15.85278958
06/08/1973,18.28496757,15.8158645,17.05041604
07/08/1973,19.51511639,11.2942654,15.4046909
08/08/1973,19.74191153,10.0940855,14.91799852
09/08/1973,22.0797929,11.9395509,17.0096719
10/08/1973,24.09507892,12.1605973,18.12783811
11/08/1973,25.75305631,12.4570405,19.10504841
12/08/1973,25.01411721,13.3085647,19.16134096
13/08/1973,26.82539487,13.6641746,20.24478474
14/08/1973,29.13955708,14.3299299,21.73474349
15/08/1973,28.83947017,13.8077935,21.32363184
16/08/1973,30.87605718,14.1070013,22.49152924
17/08/1973,24.82130907,17.2757982,21.04855364
18/08/1973,22.26217611,14.5373354,18.39975576
19/08/1973,24.32463509,14.0448123,19.1847237
20/08/1973,25.2652177,16.1330122,20.69911495
21/08/1973,18.12553632,15.5006507,16.81309351
22/08/1973,21.2189138,10.5945127,15.90671325
23/08/1973,23.20433082,11.5006656,17.35249821
24/08/1973,24.75089444,10.8809193,17.81590687
25/08/1973,24.687495,11.0755333,17.88151415
26/08/1973,23.03756972,12.6009137,17.81924171
27/08/1973,23.27630774,11.649831,17.46306937
28/08/1973,21.57210388,15.4886671,18.53038549
29/08/1973,19.44525098,12.9328306,16.18904079
30/08/1973,19.792874,13.3688335,16.58085375
31/08/1973,19.89816969,10.835432,15.36680085
01/09/1973,21.69005699,13.2974843,17.49377065
02/09/1973,22.92087877,15.3628548,19.14186679
03/09/1973,24.30600554,16.1341475,20.22007652
04/09/1973,26.38558038,15.4718588,20.92871959
05/09/1973,29.64467749,14.3956837,22.0201806
06/09/1973,25.59137919,14.4746046,20.0329919
07/09/1973,26.07772913,11.879562,18.97864557
08/09/1973,26.59917353,12.7807971,19.68998532
09/09/1973,26.20627809,11.9655656,19.08592185
10/09/1973,19.10870721,12.8403471,15.97452716
11/09/1973,20.32132725,8.28266105,14.30199415
12/09/1973,20.69229779,7.64592062,14.16910921
13/09/1973,19.53457282,10.315522,14.92504741
14/09/1973,21.9361617,11.5669859,16.7515738
15/09/1973,23.08232973,12.8956017,17.98896572
16/09/1973,22.60097042,15.5545813,19.07777586
17/09/1973,19.69712407,15.2742617,17.48569289
18/09/1973,19.2443472,7.04454761,13.14444741
19/09/1973,15.71591411,12.499892,14.10790306
20/09/1973,18.3253501,9.65896292,13.99215651
21/09/1973,15.26411247,9.59219501,12.42815374
22/09/1973,15.63532352,6.75590904,11.19561628
23/09/1973,16.28765667,6.04427991,11.16596829
24/09/1973,16.87760609,8.6853587,12.7814824
25/09/1973,18.11621584,9.18530142,13.65075863
26/09/1973,15.46436372,11.5597026,13.51203316
27/09/1973,14.87718636,5.50614083,10.1916636
28/09/1973,15.82711503,10.0491855,12.93815027
29/09/1973,14.26942871,7.5119566,10.89069266
30/09/1973,13.08262756,8.91981142,11.00121949
01/10/1973,14.12005557,5.27579508,9.697925325
02/10/1973,16.9273319,5.76174347,11.34453769
03/10/1973,15.6847861,9.44435892,12.56457251
04/10/1973,18.02274867,11.9639497,14.99334919
05/10/1973,21.81620992,11.6315373,16.72387361
06/10/1973,18.30544662,10.4931729,14.39930976
07/10/1973,15.40827381,12.820978,14.11462591
08/10/1973,15.72561515,10.6485878,13.18710148
09/10/1973,16.0199135,11.3003624,13.66013795
10/10/1973,15.65990084,11.844722,13.75231142
11/10/1973,11.92625555,6.96913703,9.44769629
12/10/1973,12.76648295,1.5471361,7.156809525
13/10/1973,10.19917358,6.89573996,8.54745677
14/10/1973,11.36254437,6.90776224,9.135153305
15/10/1973,11.49582685,7.99980963,9.74781824
16/10/1973,10.61607879,8.27379724,9.444938015
17/10/1973,9.845010025,1.77827438,5.811642203
18/10/1973,11.34386458,1.78626706,6.56506582
19/10/1973,12.85179437,4.73777518,8.794784775
20/10/1973,13.63440755,5.65719244,9.645799995
21/10/1973,12.92760637,7.9862467,10.45692654
22/10/1973,12.3344542,2.71342037,7.523937285
23/10/1973,13.36666792,5.24930264,9.30798528
24/10/1973,14.42516601,3.55390836,8.989537185
25/10/1973,14.04765407,3.77080832,8.909231195
26/10/1973,14.8377738,2.63110176,8.73443778
27/10/1973,13.56511023,3.50765198,8.536381105
28/10/1973,13.30584481,1.40417537,7.35501009
29/10/1973,11.06572684,4.06107188,7.56339936
30/10/1973,10.03132045,1.97336279,6.00234162
31/10/1973,11.80091801,3.14512069,7.47301935
01/11/1973,11.96221502,4.92833875,8.445276885
02/11/1973,14.95003436,6.56502528,10.75752982
03/11/1973,15.94701914,8.65347207,12.30024561
04/11/1973,15.27790388,9.39454458,12.33622423
05/11/1973,9.815619308,5.49454117,7.655080239
06/11/1973,8.831672054,2.90927088,5.870471467
07/11/1973,11.93556546,1.30844032,6.62200289
08/11/1973,14.93873616,5.14728062,10.04300839
09/11/1973,12.75879407,10.1390803,11.44893719
10/11/1973,13.00744772,9.81543402,11.41144087
11/11/1973,9.640130111,3.41196525,6.526047681
12/11/1973,13.04202738,1.46792695,7.254977165
13/11/1973,11.48060968,7.0132869,9.24694829
14/11/1973,13.11038735,5.10780014,9.109093745
15/11/1973,10.91881378,6.20638973,8.562601755
16/11/1973,10.22123568,5.52466837,7.872952025
17/11/1973,7.145444492,-2.9452514,2.100096546
18/11/1973,11.17439007,-0.8789191,5.147735485
19/11/1973,12.08381073,3.22840012,7.656105425
20/11/1973,8.940814266,-1.9997074,3.470553433
21/11/1973,9.769534948,-1.6934314,4.038051774
22/11/1973,9.000699226,-0.8013745,4.099662363
23/11/1973,11.98822105,1.31583729,6.65202917
24/11/1973,12.23460911,6.36036166,9.297485385
25/11/1973,6.527928242,2.3873252,4.457626721
26/11/1973,2.549003389,-1.7978143,0.375594545
27/11/1973,3.268933811,-2.4885959,0.390168956
28/11/1973,4.131940152,-5.3978743,-0.632967074
29/11/1973,4.421625803,-2.7551864,0.833219702
30/11/1973,2.708734468,-3.2885795,-0.289922516
01/12/1973,3.495951414,-4.0617018,-0.282875193
02/12/1973,4.967591101,-3.8270986,0.570246251
03/12/1973,10.37359873,-1.8994728,4.237062965
04/12/1973,12.10749571,4.73418088,8.420838295
05/12/1973,10.44792842,8.53956088,9.49374465
06/12/1973,10.46240017,7.32302999,8.89271508
07/12/1973,11.38656104,4.27481666,7.83068885
08/12/1973,6.125027385,3.1050404,4.615033893
09/12/1973,5.376945738,-1.8069526,1.784996569
10/12/1973,8.657005265,-3.0599144,2.798545433
11/12/1973,7.70937953,0.99137478,4.350377155
12/12/1973,8.960395948,1.47762859,5.219012269
13/12/1973,10.97670992,2.40080738,6.68875865
14/12/1973,8.784879356,5.72957471,7.257227033
15/12/1973,10.27115644,-1.1682071,4.55147467
16/12/1973,10.8272996,-0.4554851,5.18590725
17/12/1973,6.091849102,1.70587002,3.898859561
18/12/1973,6.984628115,0.00575327,3.495190693
19/12/1973,8.334799202,1.41405455,4.874426876
20/12/1973,10.10073037,4.1561523,7.128441335
21/12/1973,8.926927069,7.46976569,8.19834638
22/12/1973,8.43848443,5.13862812,6.788556275
23/12/1973,8.687550514,3.70407149,6.195811002
24/12/1973,5.879524316,2.84157179,4.360548053
25/12/1973,6.147629498,1.33903805,3.743333774
26/12/1973,9.671407974,1.60493109,5.638169532
27/12/1973,9.894841967,5.67248425,7.783663109
28/12/1973,10.50615919,8.02246064,9.264309915
29/12/1973,9.105330882,8.114173,8.609751941
30/12/1973,7.760011337,7.06155841,7.410784874
31/12/1973,4.87796411,-2.2022897,1.337837205
01/01/1974,1.206915738,-2.4358347,-0.614459481
02/01/1974,2.759761687,-0.6911753,1.034293194
03/01/1974,7.856506081,0.60738035,4.231943216
04/01/1974,9.855831539,2.49426246,6.175047
05/01/1974,9.48862671,7.37909604,8.433861375
06/01/1974,10.35241411,5.18726853,7.76984132
07/01/1974,11.05058993,5.83293774,8.441763835
08/01/1974,8.589337389,2.82505095,5.70719417
09/01/1974,6.390347733,1.21856978,3.804458757
10/01/1974,11.72892184,0.79321933,6.261070585
11/01/1974,12.09741441,4.28294121,8.19017781
12/01/1974,11.48082674,6.52821545,9.004521095
13/01/1974,9.672600917,7.34891568,8.510758299
14/01/1974,12.7189309,3.8385575,8.2787442
15/01/1974,13.81147046,6.39856283,10.10501665
16/01/1974,11.35300584,5.69739929,8.525202565
17/01/1974,10.00233731,4.34696198,7.174649645
18/01/1974,11.42125646,4.80643282,8.11384464
19/01/1974,11.10602236,6.35194171,8.728982035
20/01/1974,7.595106493,4.76706054,6.181083517
21/01/1974,6.674791718,4.85753361,5.766162664
22/01/1974,9.832529901,4.12694858,6.979739241
23/01/1974,10.29571382,5.5067409,7.90122736
24/01/1974,9.543192344,4.96046363,7.251827987
25/01/1974,9.541493195,2.68329481,6.112394003
26/01/1974,9.143797005,4.73642548,6.940111243
27/01/1974,9.991358369,2.74106699,6.36621268
28/01/1974,10.1242793,3.50476878,6.81452404
29/01/1974,8.473559554,2.07600373,5.274781642
30/01/1974,9.747368905,3.16321407,6.455291488
31/01/1974,9.912006821,3.27152698,6.591766901
01/02/1974,11.09153502,5.24269589,8.167115455
02/02/1974,9.327477652,6.10257829,7.715027971
03/02/1974,10.34073552,0.94811356,5.64442454
04/02/1974,8.047378432,3.35551141,5.701444921
05/02/1974,7.057980515,1.33554421,4.196762363
06/02/1974,5.727062832,0.30912985,3.018096341
07/02/1974,6.4991638,0.73435916,3.61676148
08/02/1974,11.32424219,-1.0165528,5.153844695
09/02/1974,11.37149532,3.72219502,7.54684517
10/02/1974,12.45249761,7.09199147,9.77224454
11/02/1974,12.12111882,8.0332847,10.07720176
12/02/1974,10.13201386,4.05400125,7.093007555
13/02/1974,7.651367919,5.33347787,6.492422895
14/02/1974,9.099536489,0.96284613,5.03119131
15/02/1974,10.78526123,2.78626632,6.785763775
16/02/1974,11.49922211,7.53533837,9.51728024
17/02/1974,9.72927074,4.80757213,7.268421435
18/02/1974,7.247065268,4.4990211,5.873043184
19/02/1974,6.468690249,4.51860625,5.49364825
20/02/1974,8.465322934,0.25707325,4.361198092
21/02/1974,13.00827127,2.49058964,7.749430455
22/02/1974,9.957055424,7.10895463,8.533005027
23/02/1974,9.7889997,1.25412068,5.52156019
24/02/1974,9.561181799,-0.2661227,4.64752955
25/02/1974,8.319620098,1.48364127,4.901630684
26/02/1974,6.923805596,4.34229237,5.633048983
27/02/1974,3.680479186,2.53982235,3.110150768
28/02/1974,5.269419705,0.83630696,3.052863333
01/03/1974,5.478083538,1.39813776,3.438110649
02/03/1974,8.347961118,0.38656505,4.367263084
03/03/1974,7.834762117,-1.5003706,3.167195759
04/03/1974,7.551852409,0.80710337,4.17947789
05/03/1974,5.824846672,1.08683428,3.455840476
06/03/1974,9.287848095,0.19015609,4.739002093
07/03/1974,11.1883599,2.87309734,7.03072862
08/03/1974,7.71123613,2.57610362,5.143669875
09/03/1974,4.330975372,1.76047168,3.045723526
10/03/1974,7.946967022,0.75650342,4.351735221
11/03/1974,7.556577615,0.66599897,4.111288293
12/03/1974,7.757907553,2.21988485,4.988896202
13/03/1974,8.854212953,0.26665975,4.560436352
14/03/1974,7.958501572,1.18834087,4.573421221
15/03/1974,10.60661633,2.47107857,6.53884745
16/03/1974,14.0555523,5.60461076,9.83008153
17/03/1974,10.18960617,6.16326078,8.176433475
18/03/1974,11.73873539,4.96957911,8.35415725
19/03/1974,11.33726754,4.97785266,8.1575601
20/03/1974,12.57494596,3.08321816,7.82908206
21/03/1974,13.68168708,1.82969243,7.755689755
22/03/1974,11.50211854,3.68364839,7.592883465
23/03/1974,8.828279151,5.96900964,7.398644396
24/03/1974,9.082594296,5.99153214,7.537063218
25/03/1974,16.65316859,5.8352474,11.244208
26/03/1974,9.653653687,4.69023785,7.171945769
27/03/1974,8.565275065,4.85718712,6.711231093
28/03/1974,9.737829187,5.15851744,7.448173314
29/03/1974,14.64487704,5.43920786,10.04204245
30/03/1974,16.36062987,3.10616004,9.733394955
31/03/1974,15.65350758,1.11653103,8.385019305
01/04/1974,12.66359899,3.72189853,8.19274876
02/04/1974,16.09330127,5.72749862,10.91039995
03/04/1974,17.81930788,6.8876118,12.35345984
04/04/1974,18.25639376,6.82793978,12.54216677
05/04/1974,16.29829694,5.34765028,10.82297361
06/04/1974,16.68910135,4.90428282,10.79669209
07/04/1974,17.5494634,5.57789551,11.56367946
08/04/1974,17.36762419,4.72651288,11.04706854
09/04/1974,16.49351518,4.43772544,10.46562031
10/04/1974,20.04696582,5.80501191,12.92598887
11/04/1974,14.77638873,6.563887,10.67013787
12/04/1974,15.4032052,5.38568244,10.39444382
13/04/1974,11.49997878,6.14809156,8.82403517
14/04/1974,12.39466125,2.73616318,7.565412215
15/04/1974,10.04474423,1.85306494,5.948904585
16/04/1974,14.72529031,5.39919186,10.06224109
17/04/1974,8.971530875,5.13588865,7.053709763
18/04/1974,10.63561251,4.14820713,7.39190982
19/04/1974,10.2673979,5.36221111,7.814804505
20/04/1974,10.85009381,1.60252986,6.226311835
21/04/1974,11.00432978,5.54667865,8.275504215
22/04/1974,10.86154032,2.84482049,6.853180405
23/04/1974,13.06567323,1.83634599,7.45100961
24/04/1974,10.85923027,3.76322425,7.31122726
25/04/1974,9.987951193,3.98219277,6.985071982
26/04/1974,11.02252016,4.06374338,7.54313177
27/04/1974,10.11747732,3.27300244,6.69523988
28/04/1974,12.41108769,4.2291263,8.320106995
29/04/1974,13.50612132,1.97421163,7.740166475
30/04/1974,16.2629068,2.71635099,9.489628895
01/05/1974,13.88926062,4.42800259,9.158631605
02/05/1974,12.58710217,3.55980998,8.073456075
03/05/1974,11.94785096,6.77328503,9.360567995
04/05/1974,11.15192673,8.03512675,9.59352674
05/05/1974,11.99496675,6.3398931,9.167429925
06/05/1974,11.99518679,3.11064023,7.55291351
07/05/1974,13.05956996,1.6445033,7.35203663
08/05/1974,14.98209124,2.17732681,8.579709025
09/05/1974,15.34096922,4.50083999,9.920904605
10/05/1974,16.21057131,9.1156426,12.66310696
11/05/1974,15.35423016,8.42429051,11.88926034
12/05/1974,17.50765913,7.47172444,12.48969179
13/05/1974,16.89876474,8.43305954,12.66591214
14/05/1974,18.15867438,5.94963689,12.05415564
15/05/1974,19.64196211,4.89157826,12.26677019
16/05/1974,20.19797797,8.99418478,14.59608138
17/05/1974,21.25361264,12.4032578,16.82843522
18/05/1974,23.19417078,6.55355657,14.87386368
19/05/1974,21.14168082,8.9804926,15.06108671
20/05/1974,21.39435017,9.42044092,15.40739555
21/05/1974,18.08546265,9.07457443,13.58001854
22/05/1974,17.54519242,9.60135916,13.57327579
23/05/1974,13.80552258,8.79793917,11.30173088
24/05/1974,16.35305273,7.63425581,11.99365427
25/05/1974,15.14185766,8.31289381,11.72737574
26/05/1974,19.63722873,4.45735887,12.0472938
27/05/1974,21.16875822,9.1257428,15.14725051
28/05/1974,16.81968473,8.89607219,12.85787846
29/05/1974,17.40759866,6.07571016,11.74165441
30/05/1974,17.26481772,5.33431291,11.29956532
31/05/1974,18.11079884,9.83730551,13.97405218
01/06/1974,20.39307355,6.80152042,13.59729699
02/06/1974,18.33795673,13.824858,16.08140737
03/06/1974,20.37715387,10.9292382,15.65319604
04/06/1974,21.26103948,7.27457248,14.26780598
05/06/1974,22.49681085,7.50292598,14.99986842
06/06/1974,16.45314461,9.01107152,12.73210807
07/06/1974,16.53451985,6.74509491,11.63980738
08/06/1974,15.35786234,8.07640558,11.71713396
09/06/1974,16.0784537,6.24655531,11.16250451
10/06/1974,16.11435912,5.47603,10.79519456
11/06/1974,21.4203671,9.57645438,15.49841074
12/06/1974,17.98458902,13.591401,15.78799501
13/06/1974,20.64075734,8.36274271,14.50175003
14/06/1974,24.00246025,9.45676152,16.72961089
15/06/1974,24.80129636,11.3341461,18.06772123
16/06/1974,23.14002273,11.3944078,17.26721527
17/06/1974,21.07161555,13.3961842,17.23389988
18/06/1974,19.73834577,9.96256575,14.85045576
19/06/1974,19.48878665,11.8988885,15.69383758
20/06/1974,25.01878897,10.044537,17.53166299
21/06/1974,23.62164956,12.3000086,17.96082908
22/06/1974,20.83149493,9.87209027,15.3517926
23/06/1974,19.85247811,12.2161285,16.03430331
24/06/1974,21.64846594,12.0038902,16.82617807
25/06/1974,17.24194138,11.3669563,14.30444884
26/06/1974,14.20874245,11.2324457,12.72059408
27/06/1974,13.4926335,11.4368787,12.4647561
28/06/1974,16.92015777,10.4040924,13.66212509
29/06/1974,21.60214571,11.7706439,16.68639481
30/06/1974,18.96033021,12.9614764,15.96090331
01/07/1974,20.29862976,13.3597831,16.82920643
02/07/1974,19.62125919,8.84018964,14.23072442
03/07/1974,18.55133703,12.5883352,15.56983612
04/07/1974,16.42718006,10.6350327,13.53110638
05/07/1974,21.13187119,13.3246922,17.2282817
06/07/1974,20.47666918,13.3526622,16.91466569
07/07/1974,23.15574705,9.28406317,16.21990511
08/07/1974,23.57701539,16.1640183,19.87051685
09/07/1974,22.67826462,14.2521559,18.46521026
10/07/1974,18.28245511,13.2859145,15.78418481
11/07/1974,18.51355894,13.7884353,16.15099712
12/07/1974,19.43714729,10.0057441,14.7214457
13/07/1974,15.87107172,11.8463789,13.85872531
14/07/1974,18.88420868,10.2230309,14.55361979
15/07/1974,16.71423707,12.5933618,14.65379944
16/07/1974,18.04672381,12.3671843,15.20695406
17/07/1974,18.95852711,12.0515593,15.50504321
18/07/1974,19.78797102,8.53566021,14.16181562
19/07/1974,21.09405085,8.38985289,14.74195187
20/07/1974,23.57493819,16.143168,19.8590531
21/07/1974,24.87949621,10.3236807,17.60158846
22/07/1974,22.70873304,13.6059638,18.15734842
23/07/1974,21.95091227,15.0567331,18.50382269
24/07/1974,18.48964239,12.3487281,15.41918525
25/07/1974,20.86153794,8.83052603,14.84603199
26/07/1974,22.21622484,14.0008633,18.10854407
27/07/1974,20.23919953,12.512314,16.37575677
28/07/1974,21.98922137,13.7102037,17.84971254
29/07/1974,22.77204886,11.3471482,17.05959853
30/07/1974,23.0340242,13.9978575,18.51594085
31/07/1974,21.74039129,15.4781169,18.6092541
01/08/1974,21.75930532,15.692707,18.72600616
02/08/1974,22.17617201,9.81636247,15.99626724
03/08/1974,21.20219485,10.0677873,15.63499108
04/08/1974,16.29959632,13.3469862,14.82329126
05/08/1974,20.84911651,11.0150462,15.93208136
06/08/1974,22.37978435,9.6883435,16.03406393
07/08/1974,23.28679279,11.167241,17.2270169
08/08/1974,21.76695666,14.3328546,18.04990563
09/08/1974,21.67537795,13.8252516,17.75031478
10/08/1974,19.37242784,12.8246232,16.09852552
11/08/1974,20.65022531,11.0222079,15.83621661
12/08/1974,20.87335036,14.1776429,17.52549663
13/08/1974,20.01503214,12.8559286,16.43548037
14/08/1974,21.17303202,13.3226158,17.24782391
15/08/1974,23.42756384,16.5520765,19.98982017
16/08/1974,21.25503397,16.2037298,18.72938189
17/08/1974,21.12077657,11.27874,16.19975829
18/08/1974,17.8226193,10.8336837,14.3281515
19/08/1974,20.497917,9.91023089,15.20407395
20/08/1974,22.03291101,8.90235769,15.46763435
21/08/1974,23.14156931,8.50585243,15.82371087
22/08/1974,23.89370304,10.1764263,17.03506467
23/08/1974,21.93088914,11.3211823,16.62603572
24/08/1974,23.27586522,14.4078693,18.84186726
25/08/1974,22.92984438,13.2492604,18.08955239
26/08/1974,20.15004307,14.258896,17.20446954
27/08/1974,19.49391903,9.92626481,14.71009192
28/08/1974,20.39088272,6.44414607,13.4175144
29/08/1974,20.86003778,10.6534839,15.75676084
30/08/1974,20.37477875,11.8519752,16.11337698
31/08/1974,18.27177604,10.8747679,14.57327197
01/09/1974,17.56463342,11.9326223,14.74862786
02/09/1974,18.69897857,9.60748718,14.15323288
03/09/1974,17.78699099,12.910459,15.348725
04/09/1974,17.98253845,11.9096374,14.94608793
05/09/1974,15.59112593,10.6711935,13.13115972
06/09/1974,18.09787536,10.4146243,14.25624983
07/09/1974,17.05459624,11.5463656,14.30048092
08/09/1974,18.57090061,11.4245705,14.99773556
09/09/1974,18.18629957,11.0069438,14.59662169
10/09/1974,18.3970802,7.6853339,13.04120705
11/09/1974,19.93435618,8.19980516,14.06708067
12/09/1974,20.75415134,13.367166,17.06065867
13/09/1974,20.47609424,15.1336157,17.80485497
14/09/1974,20.67470945,9.00741434,14.8410619
15/09/1974,18.48490311,11.496029,14.99046606
16/09/1974,21.1517159,12.780002,16.96585895
17/09/1974,19.05994475,10.3461833,14.70306403
18/09/1974,16.98382097,7.29581304,12.13981701
19/09/1974,17.80960219,5.66194542,11.73577381
20/09/1974,17.21847942,7.50298462,12.36073202
21/09/1974,15.00860564,9.79492402,12.40176483
22/09/1974,15.61173314,6.32838874,10.97006094
23/09/1974,15.83411845,8.73613242,12.28512544
24/09/1974,14.49587222,8.88529409,11.69058316
25/09/1974,14.36378586,7.35501236,10.85939911
26/09/1974,14.41747798,6.5051225,10.46130024
27/09/1974,14.71171543,7.78057195,11.24614369
28/09/1974,13.72559854,5.8239984,9.77479847
29/09/1974,13.25838129,4.99018701,9.12428415
30/09/1974,14.28179879,2.63250756,8.457153175
01/10/1974,13.41530471,3.83290102,8.624102865
02/10/1974,9.399407876,5.62102945,7.510218663
03/10/1974,12.85246936,5.62634283,9.239406095
04/10/1974,9.795624735,6.26751006,8.031567398
05/10/1974,12.10162654,6.50443906,9.3030328
06/10/1974,11.50039727,5.57053104,8.535464155
07/10/1974,9.697395877,3.15877561,6.428085744
08/10/1974,12.44329525,4.61562944,8.529462345
09/10/1974,13.44006903,6.75155116,10.0958101
10/10/1974,9.630766236,3.86101509,6.745890663
11/10/1974,10.6429141,5.37548241,8.009198255
12/10/1974,11.14463164,4.37546023,7.760045935
13/10/1974,11.43154978,1.72611176,6.57883077
14/10/1974,13.15469529,1.38796771,7.2713315
15/10/1974,11.756695,2.20124148,6.97896824
16/10/1974,10.62864532,5.76594644,8.19729588
17/10/1974,10.17838003,7.60266389,8.89052196
18/10/1974,12.09184436,6.2001011,9.14597273
19/10/1974,12.096386,5.73612236,8.91625418
20/10/1974,10.10654935,6.0257843,8.066166825
21/10/1974,10.58037334,3.38914782,6.98476058
22/10/1974,10.4962701,5.54334305,8.019806575
23/10/1974,9.765492325,6.87848153,8.321986928
24/10/1974,10.36531404,7.26954312,8.81742858
25/10/1974,11.83298252,7.40244396,9.61771324
26/10/1974,12.25608718,8.19773536,10.22691127
27/10/1974,11.57094637,9.13696505,10.35395571
28/10/1974,9.510096619,5.09500716,7.30255189
29/10/1974,7.344964371,4.35825616,5.851610266
30/10/1974,6.18769804,3.45773896,4.8227185
31/10/1974,8.437196977,1.16936433,4.803280654
01/11/1974,9.607461285,1.63377925,5.620620268
02/11/1974,11.06639891,4.68076677,7.87358284
03/11/1974,10.31681661,7.15014026,8.733478435
04/11/1974,9.858757786,4.08652408,6.972640933
05/11/1974,9.406479837,5.44200365,7.424241744
06/11/1974,10.19498902,3.38201451,6.788501765
07/11/1974,11.32064048,6.13976075,8.730200615
08/11/1974,12.86605324,7.92912124,10.39758724
09/11/1974,13.71866916,7.99325776,10.85596346
10/11/1974,11.53207989,5.51218291,8.5221314
11/11/1974,11.26161619,7.05099371,9.15630495
12/11/1974,9.188152876,4.3146528,6.751402838
13/11/1974,11.66492232,3.81326055,7.739091435
14/11/1974,12.22156264,7.9733912,10.09747692
15/11/1974,11.66339802,7.0856119,9.37450496
16/11/1974,9.996285954,6.40923098,8.202758467
17/11/1974,10.34446205,4.06143295,7.2029475
18/11/1974,8.170080242,5.6247191,6.897399671
19/11/1974,8.566111917,2.09623222,5.331172069
20/11/1974,9.713063851,1.29754945,5.505306651
21/11/1974,10.85141103,5.56779843,8.20960473
22/11/1974,11.04068177,8.41908959,9.72988568
23/11/1974,11.93086154,7.11680984,9.52383569
24/11/1974,10.23592093,3.63565994,6.935790435
25/11/1974,8.748347173,4.93783435,6.843090762
26/11/1974,8.358949726,3.73753519,6.048242458
27/11/1974,10.90558906,1.0556952,5.98064213
28/11/1974,9.30087325,4.71543859,7.00815592
29/11/1974,9.693833251,5.40121247,7.547522861
30/11/1974,12.16049805,4.83145591,8.49597698
01/12/1974,12.63726827,6.18027098,9.408769625
02/12/1974,13.13807965,9.66166208,11.39987087
03/12/1974,12.37320202,11.3107622,11.84198211
04/12/1974,12.1909647,9.75467865,10.97282168
05/12/1974,9.530773468,5.06945541,7.300114439
06/12/1974,11.05029901,6.67247863,8.86138882
07/12/1974,13.11653896,7.68724692,10.40189294
08/12/1974,11.26846565,9.4020207,10.33524318
09/12/1974,10.02439982,7.42302566,8.72371274
10/12/1974,8.475482105,1.20902984,4.842255973
11/12/1974,5.384507026,1.99772628,3.691116653
12/12/1974,9.85337302,1.0108576,5.43211531
13/12/1974,8.266307484,0.78782568,4.527066582
14/12/1974,10.23478654,1.08850464,5.66164559
15/12/1974,8.977419181,2.1468469,5.562133041
16/12/1974,11.37768121,3.02450433,7.20109277
17/12/1974,7.545463731,4.47236716,6.008915446
18/12/1974,9.20075636,4.36568684,6.7832216
19/12/1974,10.67592661,4.50649476,7.591210685
20/12/1974,11.71227677,8.70001743,10.2061471
21/12/1974,11.56736822,9.60568588,10.58652705
22/12/1974,11.96536128,8.86391209,10.41463669
23/12/1974,12.13473671,9.25367413,10.69420542
24/12/1974,9.654324973,7.20076144,8.427543207
25/12/1974,12.93474362,2.58178475,7.758264185
26/12/1974,11.95750956,7.01912017,9.488314865
27/12/1974,14.18671575,7.81290085,10.9998083
28/12/1974,15.01299754,8.4255312,11.71926437
